tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
mouse_4096.json,tf/4,14,30,22.127736842105264,1.772956585974642,101,101,101.0,0.0,1.386138613861386,2.9702970297029703,2.190865033871808,0.1755402560370932
hg38_4096.json,tf/4,9,29,21.542105263157893,2.3617332347835913,101,101,101.0,0.0,0.8910891089108911,2.871287128712871,2.1328817092235544,0.2338349737409496
bacteria_4096.json,tf/4,17,26,21.405526315789473,1.2515671472443566,101,101,101.0,0.0,1.683168316831683,2.5742574257425743,2.1193590411672747,0.1239175393311244
gpt-tokenizer.json,tf/4,44,62,53.86842105263158,2.018742807764315,101,101,101.0,0.0,4.356435643564357,6.138613861386139,5.333507034914018,0.1998755255212192
yeast_4096.json,splice/reconstructed,25,100,81.75145221394125,3.877068449551301,400,400,400.0,0.0,0.625,2.5,2.0437863053485317,0.09692671123878252
tokenizer_DNABERT2.json,splice/reconstructed,27,98,81.68221174923279,3.9075011623913376,400,400,400.0,0.0,0.675,2.45,2.04205529373082,0.09768752905978344
mouse_4096.json,splice/reconstructed,25,104,80.68689719421306,3.6074285682659126,400,400,400.0,0.0,0.625,2.6,2.017172429855327,0.09018571420664781
hg38_4096.json,splice/reconstructed,25,99,79.38141166155195,5.022870695379448,400,400,400.0,0.0,0.625,2.475,1.984535291538799,0.1255717673844862
bacteria_4096.json,splice/reconstructed,50,93,81.96232463831653,2.4755120526197634,400,400,400.0,0.0,1.25,2.325,2.049058115957913,0.06188780131549409
gpt-tokenizer.json,splice/reconstructed,50,232,209.7191473038141,5.1878726602642775,400,400,400.0,0.0,1.25,5.8,5.242978682595353,0.12969681650660692
yeast_4096.json,prom/prom_core_tata,10,20,15.240823817292007,1.2860020049741367,70,70,70.0,0.0,1.4285714285714286,2.857142857142857,2.1772605453274294,0.18371457213916234
tokenizer_DNABERT2.json,prom/prom_core_tata,9,21,16.89783849918434,1.2283463733777547,70,70,70.0,0.0,1.2857142857142858,3.0,2.4139769284549057,0.1754780533396793
mouse_4096.json,prom/prom_core_tata,6,20,15.195146818923329,1.4023555032274309,70,70,70.0,0.0,0.8571428571428571,2.857142857142857,2.1707352598461895,0.20033650046106152
hg38_4096.json,prom/prom_core_tata,6,21,15.06178629690049,1.391993564800529,70,70,70.0,0.0,0.8571428571428571,3.0,2.1516837567000695,0.19885622354293267
bacteria_4096.json,prom/prom_core_tata,12,18,14.952691680261012,1.0686247688301649,70,70,70.0,0.0,1.7142857142857142,2.5714285714285716,2.1360988114658586,0.15266068126145205
gpt-tokenizer.json,prom/prom_core_tata,29,42,36.89029363784665,1.7510218442130232,70,70,70.0,0.0,4.142857142857143,6.0,5.270041948263808,0.2501459777447176
yeast_4096.json,prom/prom_core_notata,9,21,15.741896730424951,1.2597172415143854,70,70,70.0,0.0,1.2857142857142858,3.0,2.248842390060707,0.17995960593062654
tokenizer_DNABERT2.json,prom/prom_core_notata,10,22,17.486054838405728,1.201856632080019,70,70,70.0,0.0,1.4285714285714286,3.142857142857143,2.4980078340579617,0.17169380458285996
mouse_4096.json,prom/prom_core_notata,7,23,16.00906906623952,1.4554830329934745,70,70,70.0,0.0,1.0,3.2857142857142856,2.2870098666056453,0.20792614757049638
hg38_4096.json,prom/prom_core_notata,8,21,15.8238481108075,1.36360981418621,70,70,70.0,0.0,1.1428571428571428,3.0,2.2605497301153568,0.19480140202660143
bacteria_4096.json,prom/prom_core_notata,11,19,15.06336568359559,1.0872465975400984,70,70,70.0,0.0,1.5714285714285714,2.7142857142857144,2.1519093833707985,0.15532094250572828
gpt-tokenizer.json,prom/prom_core_notata,23,46,37.467280693489116,1.6613303938743813,70,70,70.0,0.0,3.2857142857142856,6.571428571428571,5.352468670498445,0.23733291341062587
yeast_4096.json,prom/prom_core_all,9,21,15.685742039023566,1.2688715924987926,70,70,70.0,0.0,1.2857142857142858,3.0,2.2408202912890807,0.18126737035697033
tokenizer_DNABERT2.json,prom/prom_core_all,9,22,17.422691950333643,1.2163839053950076,70,70,70.0,0.0,1.2857142857142858,3.142857142857143,2.488955992904806,0.17376912934214409
mouse_4096.json,prom/prom_core_all,6,22,15.921277134893149,1.4712715155365221,70,70,70.0,0.0,0.8571428571428571,3.142857142857143,2.2744681621275924,0.210181645076646
hg38_4096.json,prom/prom_core_all,6,21,15.743094855984458,1.3840463312424924,70,70,70.0,0.0,0.8571428571428571,3.0,2.2490135508549227,0.19772090446321322
bacteria_4096.json,prom/prom_core_all,11,19,15.049940873384577,1.0855584370984952,70,70,70.0,0.0,1.5714285714285714,2.7142857142857144,2.1499915533406537,0.1550797767283564
gpt-tokenizer.json,prom/prom_core_all,23,46,37.40592533153138,1.684250379915101,70,70,70.0,0.0,3.2857142857142856,6.571428571428571,5.343703618790197,0.24060719713072865
yeast_4096.json,prom/prom_300_tata,53,75,62.9602365415987,3.4070282281277295,300,300,300.0,0.0,1.7666666666666666,2.5,2.098674551386623,0.11356760760425767
tokenizer_DNABERT2.json,prom/prom_300_tata,47,76,63.53568515497553,3.210849796238934,300,300,300.0,0.0,1.5666666666666667,2.533333333333333,2.1178561718325177,0.1070283265412978
mouse_4096.json,prom/prom_300_tata,41,78,62.50938009787928,3.9281110988767636,300,300,300.0,0.0,1.3666666666666667,2.6,2.083646003262643,0.13093703662922546
hg38_4096.json,prom/prom_300_tata,40,76,61.866027732463294,3.787949058608843,300,300,300.0,0.0,1.3333333333333333,2.533333333333333,2.062200924415443,0.1262649686202948
bacteria_4096.json,prom/prom_300_tata,54,70,61.79323001631322,2.0962139290476016,300,300,300.0,0.0,1.8,2.3333333333333335,2.0597743338771073,0.06987379763492008
gpt-tokenizer.json,prom/prom_300_tata,138,176,157.71044045677,4.063156953859599,300,300,300.0,0.0,4.6,5.866666666666666,5.257014681892333,0.13543856512865327
yeast_4096.json,prom/prom_300_notata,53,78,64.47022519551493,3.0316748475886643,300,300,300.0,0.0,1.7666666666666666,2.6,2.1490075065171648,0.10105582825295548
tokenizer_DNABERT2.json,prom/prom_300_notata,46,79,65.6822764534062,2.9449598476849825,300,300,300.0,0.0,1.5333333333333334,2.6333333333333333,2.1894092151135403,0.09816532825616608
